"","feature","task","shap_phi","fname","group","taxa"
"2492","bio_15",70,20.7558333181991,"PSeason","precipitation","ScDuge"
"2493","bio_16",70,19.8315140960178,"PWetQ","precipitation","ScDuge"
"2494","bio_17",70,3.36714183760649,"PDryQ","precipitation","ScDuge"
"2495","bio_18",70,2.6485379481309,"PWarmQ","precipitation","ScDuge"
"2496","bio_19",70,9.1067864294919,"PColdQ","precipitation","ScDuge"
"2497","bio_2",70,2.80671898019694,"TMeanRngD","temperature","ScDuge"
"2498","bio_3",70,32.7901947322912,"TIso","temperature","ScDuge"
"2499","bio_4",70,7.08743156958574,"TSeason","temperature","ScDuge"
"2500","bio_5",70,7.49462889473807,"TMaxWarmM","temperature","ScDuge"
"2501","bio_6",70,4.45273823739765,"TMinColdM","temperature","ScDuge"
"2502","bio_7",70,5.30817278819461,"TRngY","temperature","ScDuge"
"2503","bio_8",70,3.8520608145716,"TMeanWetQ","temperature","ScDuge"
"2504","bio_9",70,36.1173747994636,"TMeanDryQ","temperature","ScDuge"
"2505","bs_top",70,14.3869312775773,"bs_top","hydro","ScDuge"
"2506","Carbone",70,2.82505461101148,"C","physchem","ScDuge"
"2507","cec_top",70,23.3600584053705,"cec_top","hydro","ScDuge"
"2508","clay",70,7.50486266539774,"clay","structural","ScDuge"
"2509","clc",70,23.0488859195926,"clc","landcover","ScDuge"
"2510","CN",70,21.4485821526198,"CN","physchem","ScDuge"
"2511","crusting",70,25.4464356283852,"crusting","structural","ScDuge"
"2512","dgh",70,3.74657899244735,"dgh","structural","ScDuge"
"2513","dimp",70,2.22582176769399,"dimp","structural","ScDuge"
"2514","erodi",70,23.6903408986378,"erodi","structural","ScDuge"
"2515","parmado",70,20.2053211418319,"parmado","structural","ScDuge"
"2516","pd_top",70,32.0249027324613,"pd_top","structural","ScDuge"
"2517","pH",70,25.0259855814877,"pH","physchem","ScDuge"
"2518","proxi_eau_fast",70,0.24436457794753,"proxi_eau_fast","hydro","ScDuge"
"2519","silt",70,17.2634202971746,"silt","structural","ScDuge"
"2520","wr",70,7.31341163316561,"wr","hydro","ScDuge"
"2521","awc_top",71,3.65614167976872,"awc_top","hydro","Scporo"
"2522","bio_1",71,8.27730458217696,"TMeanY","temperature","Scporo"
"2523","bio_10",71,5.22982941494739,"TMeanWarmQ","temperature","Scporo"
"2524","bio_11",71,9.89307413959164,"TMeanColdQ","temperature","Scporo"
"2525","bio_12",71,3.85045678733125,"PTotY","precipitation","Scporo"
"2526","bio_13",71,5.54067225401445,"PWetM","precipitation","Scporo"
"2527","bio_14",71,11.1395796996067,"PDryM","precipitation","Scporo"
"2528","bio_15",71,22.1460511311436,"PSeason","precipitation","Scporo"
"2529","bio_16",71,14.6267002617601,"PWetQ","precipitation","Scporo"
"2530","bio_17",71,1.95113542706844,"PDryQ","precipitation","Scporo"
"2531","bio_18",71,18.568845898825,"PWarmQ","precipitation","Scporo"
"2532","bio_19",71,3.21243027133168,"PColdQ","precipitation","Scporo"
"2533","bio_2",71,8.56037076126656,"TMeanRngD","temperature","Scporo"
"2534","bio_3",71,18.1880782665119,"TIso","temperature","Scporo"
"2535","bio_4",71,7.31234647454198,"TSeason","temperature","Scporo"
"2536","bio_5",71,5.69456585657365,"TMaxWarmM","temperature","Scporo"
"2537","bio_6",71,3.89333438329784,"TMinColdM","temperature","Scporo"
"2538","bio_7",71,13.8350022311098,"TRngY","temperature","Scporo"
"2539","bio_8",71,6.90053450489733,"TMeanWetQ","temperature","Scporo"
"2540","bio_9",71,37.5057166965778,"TMeanDryQ","temperature","Scporo"
"2541","bs_top",71,19.9174031311485,"bs_top","hydro","Scporo"
"2542","Carbone",71,3.35278267720438,"C","physchem","Scporo"
"2543","cec_top",71,12.6499915166974,"cec_top","hydro","Scporo"
"2544","clay",71,1.62068135179972,"clay","structural","Scporo"
"2545","clc",71,12.4701680375211,"clc","landcover","Scporo"
"2546","CN",71,14.894258917342,"CN","physchem","Scporo"
"2547","crusting",71,17.167780817298,"crusting","structural","Scporo"
"2548","dgh",71,3.30408461553269,"dgh","structural","Scporo"
"2549","dimp",71,0.620890238210282,"dimp","structural","Scporo"
"2550","erodi",71,14.4877009418031,"erodi","structural","Scporo"
"2551","parmado",71,14.6525574989216,"parmado","structural","Scporo"
"2552","pd_top",71,22.8717691346109,"pd_top","structural","Scporo"
"2553","pH",71,30.2348464793856,"pH","physchem","Scporo"
"2554","proxi_eau_fast",71,0.294985746670064,"proxi_eau_fast","hydro","Scporo"
"2555","silt",71,0.654798728692871,"silt","structural","Scporo"
"2556","wr",71,6.33498622831494,"wr","hydro","Scporo"
"2557","awc_top",72,11.5825004421311,"awc_top","hydro","ScAqui"
"2558","bio_1",72,27.8699344810576,"TMeanY","temperature","ScAqui"
"2559","bio_10",72,26.0189975042568,"TMeanWarmQ","temperature","ScAqui"
"2560","bio_11",72,29.5358631853712,"TMeanColdQ","temperature","ScAqui"
"2561","bio_12",72,4.34456981765066,"PTotY","precipitation","ScAqui"
"2562","bio_13",72,14.5703583300906,"PWetM","precipitation","ScAqui"
"2563","bio_14",72,9.8351253092246,"PDryM","precipitation","ScAqui"
"2564","bio_15",72,29.9111087845165,"PSeason","precipitation","ScAqui"
"2565","bio_16",72,1.09927369537076,"PWetQ","precipitation","ScAqui"
"2566","bio_17",72,21.0704330200856,"PDryQ","precipitation","ScAqui"
"2567","bio_18",72,5.97592757216099,"PWarmQ","precipitation","ScAqui"
"2568","bio_19",72,28.6148228629123,"PColdQ","precipitation","ScAqui"
"2569","bio_2",72,43.9398415699378,"TMeanRngD","temperature","ScAqui"
"2570","bio_3",72,40.6688796518595,"TIso","temperature","ScAqui"
"2571","bio_4",72,2.03094358035627,"TSeason","temperature","ScAqui"
"2572","bio_5",72,42.9150033139874,"TMaxWarmM","temperature","ScAqui"
"2573","bio_6",72,14.4254023382824,"TMinColdM","temperature","ScAqui"
"2574","bio_7",72,19.5858720457818,"TRngY","temperature","ScAqui"
"2575","bio_8",72,11.3211933247221,"TMeanWetQ","temperature","ScAqui"
"2576","bio_9",72,72.6258549491089,"TMeanDryQ","temperature","ScAqui"
"2577","bs_top",72,29.3348033443524,"bs_top","hydro","ScAqui"
"2578","Carbone",72,2.28482812003973,"C","physchem","ScAqui"
"2579","cec_top",72,11.1127784362953,"cec_top","hydro","ScAqui"
"2580","clay",72,8.08263786886359,"clay","structural","ScAqui"
"2581","clc",72,37.5806210042367,"clc","landcover","ScAqui"
"2582","CN",72,27.1667061766467,"CN","physchem","ScAqui"
"2583","crusting",72,12.2006100868141,"crusting","structural","ScAqui"
"2584","dgh",72,1.79457533335314,"dgh","structural","ScAqui"
"2585","dimp",72,4.47676949380046,"dimp","structural","ScAqui"
"2586","erodi",72,11.1763863380157,"erodi","structural","ScAqui"
"2587","parmado",72,15.5045984491613,"parmado","structural","ScAqui"
"2588","pd_top",72,5.88711662476431,"pd_top","structural","ScAqui"
"2589","pH",72,25.5648718740045,"pH","physchem","ScAqui"
"2590","proxi_eau_fast",72,1.19999255205685,"proxi_eau_fast","hydro","ScAqui"
"2591","silt",72,3.02886066679491,"silt","structural","ScAqui"
"2592","wr",72,24.2637007183952,"wr","hydro","ScAqui"
"2593","awc_top",73,3.36968017426394,"awc_top","hydro","Scmifu"
"2594","bio_1",73,19.4710431594157,"TMeanY","temperature","Scmifu"
"2595","bio_10",73,26.6059967591769,"TMeanWarmQ","temperature","Scmifu"
"2596","bio_11",73,19.8714367627434,"TMeanColdQ","temperature","Scmifu"
"2597","bio_12",73,0.78093098458776,"PTotY","precipitation","Scmifu"
"2598","bio_13",73,2.09293752528718,"PWetM","precipitation","Scmifu"
"2599","bio_14",73,11.5821672410152,"PDryM","precipitation","Scmifu"
"2600","bio_15",73,3.86933126070875,"PSeason","precipitation","Scmifu"
"2601","bio_16",73,2.76931669184841,"PWetQ","precipitation","Scmifu"
"2602","bio_17",73,4.06275434671907,"PDryQ","precipitation","Scmifu"
"2603","bio_18",73,7.79796769738934,"PWarmQ","precipitation","Scmifu"
"2604","bio_19",73,23.5030049247918,"PColdQ","precipitation","Scmifu"
"2605","bio_2",73,25.5310179061836,"TMeanRngD","temperature","Scmifu"
"2606","bio_3",73,2.84550376766657,"TIso","temperature","Scmifu"
"2607","bio_4",73,14.2908931884272,"TSeason","temperature","Scmifu"
"2608","bio_5",73,27.6906997798266,"TMaxWarmM","temperature","Scmifu"
"2609","bio_6",73,4.46498077676144,"TMinColdM","temperature","Scmifu"
"2610","bio_7",73,35.8796681286737,"TRngY","temperature","Scmifu"
"2611","bio_8",73,2.65033507994236,"TMeanWetQ","temperature","Scmifu"
"2612","bio_9",73,21.1770699678966,"TMeanDryQ","temperature","Scmifu"
"2613","bs_top",73,2.92911939684293,"bs_top","hydro","Scmifu"
"2614","Carbone",73,6.14817083976835,"C","physchem","Scmifu"
"2615","cec_top",73,17.1367152335642,"cec_top","hydro","Scmifu"
"2616","clay",73,5.93310794795236,"clay","structural","Scmifu"
"2617","clc",73,19.6719192426087,"clc","landcover","Scmifu"
"2618","CN",73,7.12372958182214,"CN","physchem","Scmifu"
"2619","crusting",73,10.2800893753598,"crusting","structural","Scmifu"
"2620","dgh",73,5.94746975109115,"dgh","structural","Scmifu"
"2621","dimp",73,2.26566824929977,"dimp","structural","Scmifu"
"2622","erodi",73,7.39633901962822,"erodi","structural","Scmifu"
"2623","parmado",73,13.4902087009033,"parmado","structural","Scmifu"
"2624","pd_top",73,22.3967490705366,"pd_top","structural","Scmifu"
"2625","pH",73,23.4975524266522,"pH","physchem","Scmifu"
"2626","proxi_eau_fast",73,0.524830966011823,"proxi_eau_fast","hydro","Scmifu"
"2627","silt",73,2.361572680565,"silt","structural","Scmifu"
"2628","wr",73,13.1199265808296,"wr","hydro","Scmifu"
"2629","awc_top",74,9.03283373951509,"awc_top","hydro","ScMono_Id"
"2630","bio_1",74,24.7632653684069,"TMeanY","temperature","ScMono_Id"
"2631","bio_10",74,20.2308616106515,"TMeanWarmQ","temperature","ScMono_Id"
"2632","bio_11",74,19.1232144135664,"TMeanColdQ","temperature","ScMono_Id"
"2633","bio_12",74,1.25856375636018,"PTotY","precipitation","ScMono_Id"
"2634","bio_13",74,4.41808242682227,"PWetM","precipitation","ScMono_Id"
"2635","bio_14",74,15.7477662026179,"PDryM","precipitation","ScMono_Id"
"2636","bio_15",74,2.20709676704486,"PSeason","precipitation","ScMono_Id"
"2637","bio_16",74,4.96544802805181,"PWetQ","precipitation","ScMono_Id"
"2638","bio_17",74,5.73298474255494,"PDryQ","precipitation","ScMono_Id"
"2639","bio_18",74,23.0267739759939,"PWarmQ","precipitation","ScMono_Id"
"2640","bio_19",74,17.253466912674,"PColdQ","precipitation","ScMono_Id"
"2641","bio_2",74,33.0551076880811,"TMeanRngD","temperature","ScMono_Id"
"2642","bio_3",74,9.33007311745448,"TIso","temperature","ScMono_Id"
"2643","bio_4",74,9.78290509923025,"TSeason","temperature","ScMono_Id"
"2644","bio_5",74,22.5549064124758,"TMaxWarmM","temperature","ScMono_Id"
"2645","bio_6",74,4.64916832163145,"TMinColdM","temperature","ScMono_Id"
"2646","bio_7",74,34.2553498309755,"TRngY","temperature","ScMono_Id"
"2647","bio_8",74,11.1837659374497,"TMeanWetQ","temperature","ScMono_Id"
"2648","bio_9",74,54.8503601491408,"TMeanDryQ","temperature","ScMono_Id"
"2649","bs_top",74,9.93066935989739,"bs_top","hydro","ScMono_Id"
"2650","Carbone",74,4.71900123069913,"C","physchem","ScMono_Id"
"2651","cec_top",74,3.01377464539374,"cec_top","hydro","ScMono_Id"
"2652","clay",74,10.3886176166067,"clay","structural","ScMono_Id"
"2653","clc",74,18.3586177903357,"clc","landcover","ScMono_Id"
"2654","CN",74,7.73330401156607,"CN","physchem","ScMono_Id"
"2655","crusting",74,14.0242352300323,"crusting","structural","ScMono_Id"
"2656","dgh",74,1.91402136034616,"dgh","structural","ScMono_Id"
"2657","dimp",74,0.921938620410999,"dimp","structural","ScMono_Id"
"2658","erodi",74,15.7889067245565,"erodi","structural","ScMono_Id"
"2659","parmado",74,9.97920959575438,"parmado","structural","ScMono_Id"
"2660","pd_top",74,2.98132563630208,"pd_top","structural","ScMono_Id"
"2661","pH",74,34.5437297297541,"pH","physchem","ScMono_Id"
"2662","proxi_eau_fast",74,0.840715611642208,"proxi_eau_fast","hydro","ScMono_Id"
"2663","silt",74,4.16475400477403,"silt","structural","ScMono_Id"
"2664","wr",74,16.5810504530564,"wr","hydro","ScMono_Id"
"2665","awc_top",75,27.14957354514,"awc_top","hydro","Scrhod"
"2666","bio_1",75,20.3724933611234,"TMeanY","temperature","Scrhod"
"2667","bio_10",75,25.3646438236574,"TMeanWarmQ","temperature","Scrhod"
"2668","bio_11",75,17.3459575044939,"TMeanColdQ","temperature","Scrhod"
"2669","bio_12",75,4.58644630466012,"PTotY","precipitation","Scrhod"
"2670","bio_13",75,8.6062056662178,"PWetM","precipitation","Scrhod"
"2671","bio_14",75,16.0445964325759,"PDryM","precipitation","Scrhod"
"2672","bio_15",75,9.47342642637973,"PSeason","precipitation","Scrhod"
"2673","bio_16",75,6.70012762962366,"PWetQ","precipitation","Scrhod"
"2674","bio_17",75,5.49940499326008,"PDryQ","precipitation","Scrhod"
"2675","bio_18",75,16.8343901504063,"PWarmQ","precipitation","Scrhod"
"2676","bio_19",75,20.7392198013601,"PColdQ","precipitation","Scrhod"
"2677","bio_2",75,31.6128691371837,"TMeanRngD","temperature","Scrhod"
"2678","bio_3",75,7.74377817132349,"TIso","temperature","Scrhod"
"2679","bio_4",75,18.3396246814898,"TSeason","temperature","Scrhod"
"2680","bio_5",75,26.9500372433217,"TMaxWarmM","temperature","Scrhod"
"2681","bio_6",75,1.19975618058638,"TMinColdM","temperature","Scrhod"
"2682","bio_7",75,40.1055680694431,"TRngY","temperature","Scrhod"
"2683","bio_8",75,5.85434797137375,"TMeanWetQ","temperature","Scrhod"
"2684","bio_9",75,44.4891433436185,"TMeanDryQ","temperature","Scrhod"
"2685","bs_top",75,5.66220809412091,"bs_top","hydro","Scrhod"
"2686","Carbone",75,3.44469713789595,"C","physchem","Scrhod"
"2687","cec_top",75,3.74623624032825,"cec_top","hydro","Scrhod"
"2688","clay",75,12.2815819661968,"clay","structural","Scrhod"
"2689","clc",75,12.6948209447446,"clc","landcover","Scrhod"
"2690","CN",75,1.18101547028201,"CN","physchem","Scrhod"
"2691","crusting",75,11.0851739817633,"crusting","structural","Scrhod"
"2692","dgh",75,0.980695761427129,"dgh","structural","Scrhod"
"2693","dimp",75,0.80046625104,"dimp","structural","Scrhod"
"2694","erodi",75,15.0843002970593,"erodi","structural","Scrhod"
"2695","parmado",75,7.28328128537454,"parmado","structural","Scrhod"
"2696","pd_top",75,11.2074701814125,"pd_top","structural","Scrhod"
"2697","pH",75,42.288961132043,"pH","physchem","Scrhod"
"2698","proxi_eau_fast",75,0.481754794130795,"proxi_eau_fast","hydro","Scrhod"
"2699","silt",75,16.2227315253911,"silt","structural","Scrhod"
"2700","wr",75,17.8549397321278,"wr","hydro","Scrhod"
"2701","awc_top",76,26.8104278409552,"awc_top","hydro","Zoatla"
"2702","bio_1",76,17.7626215225664,"TMeanY","temperature","Zoatla"
"2703","bio_10",76,3.84554695751747,"TMeanWarmQ","temperature","Zoatla"
"2704","bio_11",76,28.6595929409955,"TMeanColdQ","temperature","Zoatla"
"2705","bio_12",76,3.04482975757614,"PTotY","precipitation","Zoatla"
"2706","bio_13",76,7.60165378574403,"PWetM","precipitation","Zoatla"
"2707","bio_14",76,3.04485087549597,"PDryM","precipitation","Zoatla"
"2708","bio_15",76,1.90561898854267,"PSeason","precipitation","Zoatla"
"2709","bio_16",76,6.32767772095823,"PWetQ","precipitation","Zoatla"
"2710","bio_17",76,1.66560826429931,"PDryQ","precipitation","Zoatla"
"2711","bio_18",76,5.47366797113033,"PWarmQ","precipitation","Zoatla"
"2712","bio_19",76,8.36866382939444,"PColdQ","precipitation","Zoatla"
"2713","bio_2",76,34.2152574139312,"TMeanRngD","temperature","Zoatla"
"2714","bio_3",76,56.9671167165866,"TIso","temperature","Zoatla"
"2715","bio_4",76,44.0503223178894,"TSeason","temperature","Zoatla"
"2716","bio_5",76,3.1114733596327,"TMaxWarmM","temperature","Zoatla"
"2717","bio_6",76,12.1230885706694,"TMinColdM","temperature","Zoatla"
"2718","bio_7",76,8.10855320956666,"TRngY","temperature","Zoatla"
"2719","bio_8",76,11.41393893093,"TMeanWetQ","temperature","Zoatla"
"2720","bio_9",76,29.7591476321511,"TMeanDryQ","temperature","Zoatla"
"2721","bs_top",76,3.14924847899634,"bs_top","hydro","Zoatla"
"2722","Carbone",76,4.71937653206966,"C","physchem","Zoatla"
"2723","cec_top",76,1.64072303170238,"cec_top","hydro","Zoatla"
"2724","clay",76,13.014993977495,"clay","structural","Zoatla"
"2725","clc",76,12.4710976884276,"clc","landcover","Zoatla"
"2726","CN",76,27.6313258929095,"CN","physchem","Zoatla"
"2727","crusting",76,8.40941859586047,"crusting","structural","Zoatla"
"2728","dgh",76,2.4614899895417,"dgh","structural","Zoatla"
"2729","dimp",76,10.0810655324472,"dimp","structural","Zoatla"
"2730","erodi",76,17.9879620497879,"erodi","structural","Zoatla"
"2731","parmado",76,8.35412992535652,"parmado","structural","Zoatla"
"2732","pd_top",76,2.82642868176064,"pd_top","structural","Zoatla"
"2733","pH",76,33.9215975677626,"pH","physchem","Zoatla"
"2734","proxi_eau_fast",76,1.74345526989815,"proxi_eau_fast","hydro","Zoatla"
"2735","silt",76,4.52691022701506,"silt","structural","Zoatla"
"2736","wr",76,11.5674675850926,"wr","hydro","Zoatla"
"2737","awc_top",77,3.58719935106322,"awc_top","hydro","Zograff"
"2738","bio_1",77,14.7876815930288,"TMeanY","temperature","Zograff"
"2739","bio_10",77,15.5917182871599,"TMeanWarmQ","temperature","Zograff"
"2740","bio_11",77,24.1277126758311,"TMeanColdQ","temperature","Zograff"
"2741","bio_12",77,2.03693054882682,"PTotY","precipitation","Zograff"
"2742","bio_13",77,3.25547565398215,"PWetM","precipitation","Zograff"
"2743","bio_14",77,16.5777054688391,"PDryM","precipitation","Zograff"
"2744","bio_15",77,15.7251845796161,"PSeason","precipitation","Zograff"
"2745","bio_16",77,1.23977211077903,"PWetQ","precipitation","Zograff"
"2746","bio_17",77,29.6118874034801,"PDryQ","precipitation","Zograff"
"2747","bio_18",77,19.5080249004779,"PWarmQ","precipitation","Zograff"
"2748","bio_19",77,40.6395075451908,"PColdQ","precipitation","Zograff"
"2749","bio_2",77,56.1628471759139,"TMeanRngD","temperature","Zograff"
"2750","bio_3",77,82.8776956868661,"TIso","temperature","Zograff"
"2751","bio_4",77,17.7811560970294,"TSeason","temperature","Zograff"
"2752","bio_5",77,22.8539609921981,"TMaxWarmM","temperature","Zograff"
"2753","bio_6",77,10.5695464343041,"TMinColdM","temperature","Zograff"
"2754","bio_7",77,13.8277220251793,"TRngY","temperature","Zograff"
"2755","bio_8",77,4.8918533059988,"TMeanWetQ","temperature","Zograff"
"2756","bio_9",77,29.3477620009163,"TMeanDryQ","temperature","Zograff"
"2757","bs_top",77,5.46947513809887,"bs_top","hydro","Zograff"
"2758","Carbone",77,7.61642470543284,"C","physchem","Zograff"
"2759","cec_top",77,26.8943962868102,"cec_top","hydro","Zograff"
"2760","clay",77,5.28745591637042,"clay","structural","Zograff"
"2761","clc",77,32.374144171655,"clc","landcover","Zograff"
"2762","CN",77,5.65169409815184,"CN","physchem","Zograff"
"2763","crusting",77,25.1537079943846,"crusting","structural","Zograff"
"2764","dgh",77,5.16255998258174,"dgh","structural","Zograff"
"2765","dimp",77,7.03332636041889,"dimp","structural","Zograff"
"2766","erodi",77,19.9292863525768,"erodi","structural","Zograff"
"2767","parmado",77,16.817726139175,"parmado","structural","Zograff"
"2768","pd_top",77,5.37250496163301,"pd_top","structural","Zograff"
"2769","pH",77,47.1663794813467,"pH","physchem","Zograff"
"2770","proxi_eau_fast",77,3.1946837197469,"proxi_eau_fast","hydro","Zograff"
"2771","silt",77,29.6517657479975,"silt","structural","Zograff"
"2772","wr",77,19.1733929491676,"wr","hydro","Zograff"
